37 44 47 39 24 
71 161 1 40 47 
62 492 46 38 8 
68 40 42 16 48 
61 59 12 40 12 
74 42 51 49 11 
31 84 50 32 30 
51 19 2 46 31 
177 40 2 1 3 
41 62 33 6 15 
131 29 34 10 42 
682 23 24 38 8 
113 29 50 4 25 
73 19 29 31 10 
134 41 9 97 58 
47 33 44 12 26 
280 65 29 18 3 
85 47 5 9 27 
65 36 2 28 10 
70 7 18 51 22 
39 59 5 20 27 
50 56 17 28 42 
57 261 19 25 12 
228 57 13 41 42 
66 10 24 36 42 
56 177 101 40 36 
68 35 36 27 48 
61 47 40 33 11 
101 48 21 23 27 
114 16 33 23 18 
39 17 50 42 28 
81 27 46 29 15 
40 37 45 22 5 
100 46 32 0 33 
50 19 23 37 23 
39 48 21 53 38 
26 31 50 20 44 
244 37 32 28 27 
72 11 34 14 44 
157 65 19 36 20 
233 95 6 22 28 
70 29 16 36 48 
74 62 38 16 20 
146 26 20 27 20 
120 41 14 37 30 
84 27 15 23 30 
138 32 37 19 41 
62 31 3 29 34 
34 17 30 41 18 
55 16 48 40 28 
82 37 48 6 36 
59 54 34 45 47 
485 5 33 19 24 
211 18 38 46 0 
172 48 44 43 24 
99 52 28 20 37 
82 11 37 27 43 
53 39 31 3 35 
69 34 16 20 25 
98 48 5 25 48 
66 20 36 29 14 
198 50 25 12 21 
54 53 20 37 30 
83 54 18 8 43 
75 19 31 22 49 
68 49 3 28 37 
171 49 18 43 46 
57 36 41 17 11 
83 20 42 15 19 
90 15 65 17 23 
65 27 22 11 50 
73 22 28 21 28 
119 27 33 34 24 
81 56 49 46 5 
85 60 21 21 0 
82 15 36 46 0 
47 35 28 28 29 
173 40 42 38 42 
76 22 11 51 46 
99 40 8 45 14 
110 54 42 26 23 
134 499 21 26 32 
56 19 23 9 42 
50 44 48 0 33 
84 47 6 49 48 
190 53 31 28 38 
49 62 28 33 67 
38 36 27 81 21 
59 27 42 19 14 
139 57 119 35 14 
34 41 41 12 34 
67 12 20 41 40 
83 41 8 17 34 
247 29 33 15 20 
47 18 46 34 35 
102 10 18 3 48 
71 41 25 14 33 
33 7 13 15 47 
71 34 27 48 5 
80 16 50 41 44 
84 33 37 4 13 
41 51 21 22 41 
100 54 5 47 1 
66 48 47 22 34 
117 17 48 30 36 
180 72 7 43 27 
34 53 42 16 41 
42 120 32 38 24 
51 48 6 31 14 
37 24 34 44 33 
63 32 24 22 47 
52 33 2 19 4 
56 23 45 38 2 
61 38 5 43 16 
24 36 40 45 21 
181 47 23 1 27 
51 58 6 32 41 
64 239 30 50 29 
54 17 43 5 24 
645 45 49 31 34 
52 6 123 6 15 
71 38 15 8 14 
64 11 15 10 14 
39 27 36 32 14 
198 19 1 115 35 
74 55 19 6 2 
1105 74 17 8 23 
1100 43 15 35 44 
39 52 8 48 45 
30 30 7 38 8 
@comm 1
CHAN0 40 10 1 1 1 
